date,rainfall_mm,runoff_mm,soil_moisture,rain_t1,rain_t2,runoff_t1,soil_t1
2018-11-09,0.0,0.07766625,6.714213769,0.712201011,14.01867177,0.07893625,6.714213769
2018-11-10,0.0,0.075887499,6.714213769,0.0,0.712201011,0.07766625,6.714213769
2018-11-11,0.0,0.073812501,6.714213769,0.0,0.0,0.075887499,6.714213769
2018-11-12,3.632913355,0.071600001,6.714213769,0.0,0.0,0.073812501,6.714213769
2018-11-13,0.0,0.069346251,6.714213769,3.632913355,0.0,0.071600001,6.714213769
2018-11-14,11.69890511,0.067117499,6.714213769,0.0,3.632913355,0.069346251,6.714213769
2018-11-15,2.584921612,0.07753875,6.714213769,11.69890511,0.0,0.067117499,6.714213769
2018-11-16,15.74130693,0.064267501,6.714213769,2.584921612,11.69890511,0.07753875,6.714213769
2018-11-17,0.0,0.06451125,6.714213769,15.74130693,2.584921612,0.064267501,6.714213769
2018-11-18,0.0,0.064920001,6.714213769,0.0,15.74130693,0.06451125,6.714213769
2018-11-19,4.557221986,0.064878749,6.714213769,0.0,0.0,0.064920001,6.714213769
2018-11-20,56.8250009,0.065511251,6.714213769,4.557221986,0.0,0.064878749,6.714213769
2018-11-21,124.7859789,0.372146254,6.714213769,56.8250009,4.557221986,0.065511251,6.714213769
2018-11-22,55.23993858,0.389588747,6.714213769,124.7859789,56.8250009,0.372146254,6.714213769
2018-11-23,0.0,0.491599996,6.714213769,55.23993858,124.7859789,0.389588747,6.714213769
2018-11-24,0.0,0.531099998,6.714213769,0.0,55.23993858,0.491599996,6.714213769
2018-11-25,0.0,0.465545003,6.714213769,0.0,0.0,0.531099998,6.714213769
2018-11-26,0.0,0.384726249,6.714213769,0.0,0.0,0.465545003,6.714213769
2018-11-27,0.0,0.321446251,6.714213769,0.0,0.0,0.384726249,6.714213769
2018-11-28,0.0,0.273985002,6.714213769,0.0,0.0,0.321446251,6.714213769
2018-11-29,0.0,0.23825875,6.714213769,0.0,0.0,0.273985002,6.714213769
2018-11-30,0.0,0.211202499,6.714213769,0.0,0.0,0.23825875,6.714213769
2018-12-01,0.0,0.1897575,6.714213769,0.0,0.0,0.211202499,6.714213769
2018-12-02,0.0,0.172203751,6.714213769,0.0,0.0,0.1897575,6.714213769
2018-12-03,0.0,0.157953749,6.714213769,0.0,0.0,0.172203751,6.714213769
2018-12-04,32.17145285,0.146705002,6.714213769,0.0,0.0,0.157953749,6.714213769
2018-12-05,8.69313913,0.156605001,6.714213769,32.17145285,0.0,0.146705002,6.714213769
2018-12-06,0.0,0.1333525,6.714213769,8.69313913,32.17145285,0.156605001,6.714213769
2018-12-07,0.0,0.131850001,6.714213769,0.0,8.69313913,0.1333525,6.714213769
2018-12-08,0.0,0.128083747,6.714213769,0.0,0.0,0.131850001,6.714213769
2018-12-09,0.0,0.122820001,6.714213769,0.0,0.0,0.128083747,6.714213769
2018-12-10,8.255374446,0.116918749,6.714213769,0.0,0.0,0.122820001,6.714213769
2018-12-11,0.0,0.110922501,6.714213769,8.255374446,0.0,0.116918749,6.714213769
2018-12-12,0.0,0.105117501,6.714213769,0.0,8.255374446,0.110922501,6.714213769
2018-12-13,17.35335244,0.09964375,6.714213769,0.0,0.0,0.105117501,6.714213769
2018-12-14,0.0,0.094557501,6.714213769,17.35335244,0.0,0.09964375,6.714213769
2018-12-15,12.81078014,0.089944999,6.714213769,0.0,17.35335244,0.094557501,6.714213769
2018-12-16,67.85659482,0.085697502,6.714213769,12.81078014,0.0,0.089944999,6.714213769
2018-12-17,0.551800888,0.082048752,6.714213769,67.85659482,12.81078014,0.085697502,6.714213769
2018-12-18,0.0,0.078744999,6.714213769,0.551800888,67.85659482,0.082048752,6.714213769
2018-12-19,0.0,0.075647501,6.714213769,0.0,0.551800888,0.078744999,6.714213769
2018-12-20,0.0,0.072760001,6.714213769,0.0,0.0,0.075647501,6.714213769
2018-12-21,1.39135283,0.069996249,6.714213769,0.0,0.0,0.072760001,6.714213769
2018-12-22,6.127899172,0.067523749,6.714213769,1.39135283,0.0,0.069996249,6.714213769
2018-12-23,3.412711465,0.0652625,6.714213769,6.127899172,1.39135283,0.067523749,6.714213769
2018-12-24,0.0,0.0631575,6.714213769,3.412711465,6.127899172,0.0652625,6.714213769
2018-12-25,1.24e-06,0.06116,6.714213769,0.0,3.412711465,0.0631575,6.714213769
2018-12-26,0.0,0.059256249,6.714213769,1.24e-06,0.0,0.06116,6.714213769
2018-12-27,0.0,0.057435,6.714213769,0.0,1.24e-06,0.059256249,6.714213769
2018-12-28,0.0,0.05575625,6.714213769,0.0,0.0,0.057435,6.714213769
2018-12-29,0.0,0.0541475,6.714213769,0.0,0.0,0.05575625,6.714213769
2018-12-30,0.0,0.052722501,6.714213769,0.0,0.0,0.0541475,6.714213769
2018-12-31,0.0,0.05141625,6.714213769,0.0,0.0,0.052722501,6.714213769
2019-01-01,0.0,0.050346251,6.714213769,0.0,0.0,0.05141625,6.714213769
2019-01-02,0.0,0.04930875,6.714213769,0.0,0.0,0.050346251,6.714213769
2019-01-03,3.665555353,0.048265,6.714213769,0.0,0.0,0.04930875,6.714213769
2019-01-04,0.0,0.047216251,6.714213769,3.665555353,0.0,0.048265,6.714213769
2019-01-05,0.0,0.04616625,6.714213769,0.0,3.665555353,0.047216251,6.714213769
2019-01-06,0.0,0.04512875,6.714213769,0.0,0.0,0.04616625,6.714213769
2019-01-07,1.362870494,0.0441075,6.714213769,0.0,0.0,0.04512875,6.714213769
2019-01-08,0.0,0.04311375,6.714213769,1.362870494,0.0,0.0441075,6.714213769
2019-01-09,0.0,0.04214375,6.714213769,0.0,1.362870494,0.04311375,6.714213769
2019-01-10,0.0,0.04120625,6.714213769,0.0,0.0,0.04214375,6.714213769
2019-01-11,0.0,0.040298751,6.714213769,0.0,0.0,0.04120625,6.714213769
2019-01-12,0.077447784,0.03942375,6.714213769,0.0,0.0,0.040298751,6.714213769
2019-01-13,0.091704295,0.038580001,6.714213769,0.077447784,0.0,0.03942375,6.714213769
2019-01-14,1.516487807,0.03777,6.714213769,0.091704295,0.077447784,0.038580001,6.714213769
2019-01-15,0.0,0.036986249,6.714213769,1.516487807,0.091704295,0.03777,6.714213769
2019-01-16,0.0,0.03623125,6.714213769,0.0,1.516487807,0.036986249,6.714213769
2019-01-17,0.0,0.0355225,6.714213769,0.0,0.0,0.03623125,6.714213769
2019-01-18,0.0,0.0348175,6.714213769,0.0,0.0,0.0355225,6.714213769
2019-01-19,0.0,0.034166249,6.714213769,0.0,0.0,0.0348175,6.714213769
2019-01-20,0.0,0.0335425,6.714213769,0.0,0.0,0.034166249,6.714213769
2019-01-21,0.160112736,0.03294375,6.714213769,0.0,0.0,0.0335425,6.714213769
2019-01-22,0.0,0.032361249,6.714213769,0.160112736,0.0,0.03294375,6.714213769
2019-01-23,0.0,0.0317975,6.714213769,0.0,0.160112736,0.032361249,6.714213769
2019-01-24,0.0,0.0312525,6.714213769,0.0,0.0,0.0317975,6.714213769
2019-01-25,0.0,0.03072125,6.714213769,0.0,0.0,0.0312525,6.714213769
2019-01-26,0.0,0.03021875,6.714213769,0.0,0.0,0.03072125,6.714213769
2019-01-27,0.0,0.02972,6.714213769,0.0,0.0,0.03021875,6.714213769
2019-01-28,0.0,0.02925,6.714213769,0.0,0.0,0.02972,6.714213769
2019-01-29,0.0,0.0288075,6.714213769,0.0,0.0,0.02925,6.714213769
2019-01-30,0.0,0.02836,6.714213769,0.0,0.0,0.0288075,6.714213769
2019-01-31,0.0,0.02794125,6.714213769,0.0,0.0,0.02836,6.714213769
2019-02-01,0.0,0.027535,6.714213769,0.0,0.0,0.02794125,6.714213769
2019-02-02,0.0,0.02714625,6.714213769,0.0,0.0,0.027535,6.714213769
2019-02-03,0.0,0.02676375,6.714213769,0.0,0.0,0.02714625,6.714213769
2019-02-04,0.0,0.02639,6.714213769,0.0,0.0,0.02676375,6.714213769
2019-02-05,0.0,0.026025,6.714213769,0.0,0.0,0.02639,6.714213769
2019-02-06,0.0,0.02567,6.714213769,0.0,0.0,0.026025,6.714213769
2019-02-07,0.0,0.0253225,6.714213769,0.0,0.0,0.02567,6.714213769
2019-02-08,0.0,0.02498375,6.714213769,0.0,0.0,0.0253225,6.714213769
2019-02-09,0.0,0.0246525,6.714213769,0.0,0.0,0.02498375,6.714213769
2019-02-10,0.0,0.02433,6.714213769,0.0,0.0,0.0246525,6.714213769
2019-02-11,0.0,0.02401625,6.714213769,0.0,0.0,0.02433,6.714213769
2019-02-12,0.0,0.02370625,6.714213769,0.0,0.0,0.02401625,6.714213769
2019-02-13,0.0,0.02340875,6.714213769,0.0,0.0,0.02370625,6.714213769
2019-02-14,0.0,0.0231175,6.714213769,0.0,0.0,0.02340875,6.714213769
2019-02-15,0.0,0.022835,6.714213769,0.0,0.0,0.0231175,6.714213769
2019-02-16,0.0,0.022557499,6.714213769,0.0,0.0,0.022835,6.714213769
2019-02-17,0.0,0.02228625,6.714213769,0.0,0.0,0.022557499,6.714213769
2019-02-18,7.089049396,0.0221825,6.714213769,0.0,0.0,0.02228625,6.714213769
2019-02-19,0.0,0.02177625,6.714213769,7.089049396,0.0,0.0221825,6.714213769
2019-02-20,0.0,0.02155375,6.714213769,0.0,7.089049396,0.02177625,6.714213769
2019-02-21,0.0,0.02134625,6.714213769,0.0,0.0,0.02155375,6.714213769
2019-02-22,0.0,0.021143749,6.714213769,0.0,0.0,0.02134625,6.714213769
2019-02-23,0.0,0.02094625,6.714213769,0.0,0.0,0.021143749,6.714213769
2019-02-24,0.0,0.0207525,6.714213769,0.0,0.0,0.02094625,6.714213769
2019-02-25,0.0,0.020558751,6.714213769,0.0,0.0,0.0207525,6.714213769
2019-02-26,0.0,0.02036625,6.714213769,0.0,0.0,0.020558751,6.714213769
2019-02-27,0.0,0.020172501,6.714213769,0.0,0.0,0.02036625,6.714213769
2019-02-28,0.0,0.0220475,6.714213769,0.0,0.0,0.020172501,6.714213769
2019-03-01,0.0,0.0200825,6.714213769,0.0,0.0,0.0220475,6.714213769
2019-03-02,0.0,0.01966375,6.714213769,0.0,0.0,0.0200825,6.714213769
2019-03-03,0.0,0.0195675,6.714213769,0.0,0.0,0.01966375,6.714213769
2019-03-04,0.0,0.01949375,6.714213769,0.0,0.0,0.0195675,6.714213769
2019-03-05,0.0,0.01942,6.714213769,0.0,0.0,0.01949375,6.714213769
2019-03-06,0.0,0.01934375,6.714213769,0.0,0.0,0.01942,6.714213769
2019-03-07,0.0,0.01925375,6.714213769,0.0,0.0,0.01934375,6.714213769
2019-03-08,0.0,0.01916625,6.714213769,0.0,0.0,0.01925375,6.714213769
2019-03-09,0.0,0.01924625,6.714213769,0.0,0.0,0.01916625,6.714213769
2019-03-10,0.0,0.0189575,6.714213769,0.0,0.0,0.01924625,6.714213769
2019-03-11,0.0,0.0188675,6.714213769,0.0,0.0,0.0189575,6.714213769
2019-03-12,0.0,0.01878,6.714213769,0.0,0.0,0.0188675,6.714213769
2019-03-13,0.0,0.01868875,6.714213769,0.0,0.0,0.01878,6.714213769
2019-03-14,0.0,0.01858875,6.714213769,0.0,0.0,0.01868875,6.714213769
2019-03-15,0.0,0.01848375,6.714213769,0.0,0.0,0.01858875,6.714213769
2019-03-16,0.0,0.0183725,6.714213769,0.0,0.0,0.01848375,6.714213769
2019-03-17,0.0,0.018255,6.714213769,0.0,0.0,0.0183725,6.714213769
2019-03-18,0.0,0.01813375,6.714213769,0.0,0.0,0.018255,6.714213769
2019-03-19,0.0,0.01800625,6.714213769,0.0,0.0,0.01813375,6.714213769
2019-03-20,0.0,0.01787625,6.714213769,0.0,0.0,0.01800625,6.714213769
2019-03-21,0.0,0.017743751,6.714213769,0.0,0.0,0.01787625,6.714213769
2019-03-22,0.0,0.01760875,6.714213769,0.0,0.0,0.017743751,6.714213769
2019-03-23,0.0,0.0174725,6.714213769,0.0,0.0,0.01760875,6.714213769
2019-03-24,0.0,0.01733625,6.714213769,0.0,0.0,0.0174725,6.714213769
2019-03-25,0.0,0.0171975,6.714213769,0.0,0.0,0.01733625,6.714213769
2019-03-26,0.0,0.01706,6.714213769,0.0,0.0,0.0171975,6.714213769
2019-03-27,0.0,0.01692125,6.714213769,0.0,0.0,0.01706,6.714213769
2019-03-28,0.0,0.01678625,6.714213769,0.0,0.0,0.01692125,6.714213769
2019-03-29,0.0,0.01665,6.714213769,0.0,0.0,0.01678625,6.714213769
2019-03-30,0.0,0.0165125,6.714213769,0.0,0.0,0.01665,6.714213769
2019-03-31,0.0,0.01637875,6.714213769,0.0,0.0,0.0165125,6.714213769
2019-04-01,0.0,0.016245,6.714213769,0.0,0.0,0.01637875,6.714213769
2019-04-02,0.0,0.016115,6.714213769,0.0,0.0,0.016245,6.714213769
2019-04-03,0.0,0.01598625,6.714213769,0.0,0.0,0.016115,6.714213769
2019-04-04,0.0,0.01585625,6.714213769,0.0,0.0,0.01598625,6.714213769
2019-04-05,0.0,0.01572875,6.714213769,0.0,0.0,0.01585625,6.714213769
2019-04-06,0.0,0.015605,6.714213769,0.0,0.0,0.01572875,6.714213769
2019-04-07,0.0,0.01548125,6.714213769,0.0,0.0,0.015605,6.714213769
2019-04-08,0.0,0.01536125,6.714213769,0.0,0.0,0.01548125,6.714213769
2019-04-09,0.0,0.01524,6.714213769,0.0,0.0,0.01536125,6.714213769
2019-04-10,0.0,0.01512125,6.714213769,0.0,0.0,0.01524,6.714213769
2019-04-11,0.0,0.01500625,6.714213769,0.0,0.0,0.01512125,6.714213769
2019-04-12,0.0,0.0148925,6.714213769,0.0,0.0,0.01500625,6.714213769
2019-04-13,0.0,0.01477875,6.714213769,0.0,0.0,0.0148925,6.714213769
2019-04-14,0.0,0.0146675,6.714213769,0.0,0.0,0.01477875,6.714213769
2019-04-15,0.0,0.01455875,6.714213769,0.0,0.0,0.0146675,6.714213769
2019-04-16,0.0,0.01445,6.714213769,0.0,0.0,0.01455875,6.714213769
2019-04-17,0.0,0.01434375,6.714213769,0.0,0.0,0.01445,6.714213769
2019-04-18,0.0,0.01424,6.714213769,0.0,0.0,0.01434375,6.714213769
2019-04-19,0.0,0.014135,6.714213769,0.0,0.0,0.01424,6.714213769
2019-04-20,0.0,0.01403375,6.714213769,0.0,0.0,0.014135,6.714213769
2019-04-21,0.007796707,0.0139325,6.714213769,0.0,0.0,0.01403375,6.714213769
2019-04-22,0.283646237,0.01383375,6.714213769,0.007796707,0.0,0.0139325,6.714213769
2019-04-23,0.001034683,0.01373625,6.714213769,0.283646237,0.007796707,0.01383375,6.714213769
2019-04-24,2.36e-07,0.01364,6.714213769,0.001034683,0.283646237,0.01373625,6.714213769
2019-04-25,0.0,0.013545,6.714213769,2.36e-07,0.001034683,0.01364,6.714213769
2019-04-26,0.0,0.01345125,6.714213769,0.0,2.36e-07,0.013545,6.714213769
2019-04-27,0.519770562,0.01335875,6.714213769,0.0,0.0,0.01345125,6.714213769
2019-04-28,3.088360797,0.0132675,6.714213769,0.519770562,0.0,0.01335875,6.714213769
2019-04-29,1.233232177,0.0131775,6.714213769,3.088360797,0.519770562,0.0132675,6.714213769
2019-04-30,1.924787194,0.01308875,6.714213769,1.233232177,3.088360797,0.0131775,6.714213769
2019-05-01,6.776261635,0.0204875,6.714213769,1.924787194,1.233232177,0.01308875,6.714213769
2019-05-02,3.150463499,0.01294625,6.714213769,6.776261635,1.924787194,0.0204875,6.714213769
2019-05-03,0.0,0.0129175,6.714213769,3.150463499,6.776261635,0.01294625,6.714213769
2019-05-04,0.0,0.01290375,6.714213769,0.0,3.150463499,0.0129175,6.714213769
2019-05-05,0.0,0.01289625,6.714213769,0.0,0.0,0.01290375,6.714213769
2019-05-06,0.0,0.01288875,6.714213769,0.0,0.0,0.01289625,6.714213769
2019-05-07,0.098470515,0.0152525,6.714213769,0.0,0.0,0.01288875,6.714213769
2019-05-08,0.0,0.01287,6.714213769,0.098470515,0.0,0.0152525,6.714213769
2019-05-09,0.0,0.012875,6.714213769,0.0,0.098470515,0.01287,6.714213769
2019-05-10,0.0,0.01289,6.714213769,0.0,0.0,0.012875,6.714213769
2019-05-11,0.0,0.01290875,6.714213769,0.0,0.0,0.01289,6.714213769
2019-05-12,0.0,0.012925,6.714213769,0.0,0.0,0.01290875,6.714213769
2019-05-13,0.0,0.01293375,6.714213769,0.0,0.0,0.012925,6.714213769
2019-05-14,0.0,0.01294,6.714213769,0.0,0.0,0.01293375,6.714213769
2019-05-15,0.0,0.01293375,6.714213769,0.0,0.0,0.01294,6.714213769
2019-05-16,0.0,0.01292375,6.714213769,0.0,0.0,0.01293375,6.714213769
2019-05-17,1.126148254,0.012905,6.714213769,0.0,0.0,0.01292375,6.714213769
2019-05-18,0.0,0.01288125,6.714213769,1.126148254,0.0,0.012905,6.714213769
2019-05-19,0.0,0.0128525,6.714213769,0.0,1.126148254,0.01288125,6.714213769
2019-05-20,0.0,0.01281875,6.714213769,0.0,0.0,0.0128525,6.714213769
2019-05-21,0.0,0.01278,6.714213769,0.0,0.0,0.01281875,6.714213769
2019-05-22,0.0,0.01273625,6.714213769,0.0,0.0,0.01278,6.714213769
2019-05-23,0.0,0.01268875,6.714213769,0.0,0.0,0.01273625,6.714213769
2019-05-24,0.0,0.01264,6.714213769,0.0,0.0,0.01268875,6.714213769
2019-05-25,0.0,0.0125875,6.714213769,0.0,0.0,0.01264,6.714213769
2019-05-26,0.0,0.01253375,6.714213769,0.0,0.0,0.0125875,6.714213769
2019-05-27,0.0,0.0124775,6.714213769,0.0,0.0,0.01253375,6.714213769
2019-05-28,0.0,0.02029125,6.714213769,0.0,0.0,0.0124775,6.714213769
2019-05-29,0.0,0.01710375,6.714213769,0.0,0.0,0.02029125,6.714213769
2019-05-30,0.954451441,0.01239125,6.714213769,0.0,0.0,0.01710375,6.714213769
2019-05-31,0.0,0.01249125,6.714213769,0.954451441,0.0,0.01239125,6.714213769
2019-06-01,0.0,0.01263125,6.714213769,0.0,0.954451441,0.01249125,6.714213769
2019-06-02,0.0,0.01278,6.714213769,0.0,0.0,0.01263125,6.714213769
2019-06-03,0.0,0.02792,6.714213769,0.0,0.0,0.01278,6.714213769
2019-06-04,0.0,0.013095,6.714213769,0.0,0.0,0.02792,6.714213769
2019-06-05,0.0,0.01331,6.714213769,0.0,0.0,0.013095,6.714213769
2019-06-06,0.0,0.013595,6.714213769,0.0,0.0,0.01331,6.714213769
2019-06-07,0.0,0.01646,6.714213769,0.0,0.0,0.013595,6.714213769
2019-06-08,0.0,0.01415125,6.714213769,0.0,0.0,0.01646,6.714213769
2019-06-09,0.0,0.0144275,6.714213769,0.0,0.0,0.01415125,6.714213769
2019-06-10,0.0,0.0146975,6.714213769,0.0,0.0,0.0144275,6.714213769
2019-06-11,3.439550484,0.01503375,6.714213769,0.0,0.0,0.0146975,6.714213769
2019-06-12,0.018651642,0.01514875,6.714213769,3.439550484,0.0,0.01503375,6.714213769
2019-06-13,1.034267568,0.0153325,6.714213769,0.018651642,3.439550484,0.01514875,6.714213769
2019-06-14,0.458453264,0.01559,6.714213769,1.034267568,0.018651642,0.0153325,6.714213769
2019-06-15,1.471051962,0.01560875,6.714213769,0.458453264,1.034267568,0.01559,6.714213769
2019-06-16,0.0,0.01571375,6.714213769,1.471051962,0.458453264,0.01560875,6.714213769
2019-06-17,0.638103045,0.01588125,6.714213769,0.0,1.471051962,0.01571375,6.714213769
2019-06-18,0.0,0.01588875,6.714213769,0.638103045,0.0,0.01588125,6.714213769
2019-06-19,6.852183986,0.01591875,6.714213769,0.0,0.638103045,0.01588875,6.714213769
2019-06-20,0.359170737,0.01602625,6.714213769,6.852183986,0.0,0.01591875,6.714213769
2019-06-21,10.7190048,0.015992501,6.714213769,0.359170737,6.852183986,0.01602625,6.714213769
2019-06-22,3.074896749,0.02757,6.714213769,10.7190048,0.359170737,0.015992501,6.714213769
2019-06-23,0.0,0.02327125,6.714213769,3.074896749,10.7190048,0.02757,6.714213769
2019-06-24,5.496540461,0.0208375,6.714213769,0.0,3.074896749,0.02327125,6.714213769
2019-06-25,12.17477941,0.0288,6.714213769,5.496540461,0.0,0.0208375,6.714213769
2019-06-26,8.22257175,0.02383125,6.714213769,12.17477941,5.496540461,0.0288,6.714213769
2019-06-27,0.0,0.01886,6.714213769,8.22257175,12.17477941,0.02383125,6.714213769
2019-06-28,0.187132393,0.0201,6.714213769,0.0,8.22257175,0.01886,6.714213769
2019-06-29,0.0,0.02201375,6.714213769,0.187132393,0.0,0.0201,6.714213769
2019-06-30,0.521860353,0.02222625,6.714213769,0.0,0.187132393,0.02201375,6.714213769
2019-07-01,4.355455098,0.02329,6.714213769,0.521860353,0.0,0.02222625,6.714213769
2019-07-02,8.792169682,0.02393625,6.714213769,4.355455098,0.521860353,0.02329,6.714213769
2019-07-03,0.0,0.02448625,6.714213769,8.792169682,4.355455098,0.02393625,6.714213769
2019-07-04,0.0,0.0250525,6.714213769,0.0,8.792169682,0.02448625,6.714213769
2019-07-05,7.131494069,0.02549875,6.714213769,0.0,0.0,0.0250525,6.714213769
2019-07-06,3.515388955,0.026907499,6.714213769,7.131494069,0.0,0.02549875,6.714213769
2019-07-07,0.0,0.02609875,6.714213769,3.515388955,7.131494069,0.026907499,6.714213769
2019-07-08,0.0,0.02632,6.714213769,0.0,3.515388955,0.02609875,6.714213769
2019-07-09,3.849021752,0.04228125,6.714213769,0.0,0.0,0.02632,6.714213769
2019-07-10,1.924510876,0.0269675,6.714213769,3.849021752,0.0,0.04228125,6.714213769
2019-07-11,0.0,0.03497875,6.714213769,1.924510876,3.849021752,0.0269675,6.714213769
2019-07-12,0.0,0.0276975,6.714213769,0.0,1.924510876,0.03497875,6.714213769
2019-07-13,0.0,0.0289775,6.714213769,0.0,0.0,0.0276975,6.714213769
2019-07-14,0.0,0.0302275,6.714213769,0.0,0.0,0.0289775,6.714213769
2019-07-15,18.01579683,0.03196375,6.714213769,0.0,0.0,0.0302275,6.714213769
2019-07-16,0.0,0.0315625,6.714213769,18.01579683,0.0,0.03196375,6.714213769
2019-07-17,22.2214695,0.032677501,6.714213769,0.0,18.01579683,0.0315625,6.714213769
2019-07-18,1.659323259,0.0446325,6.714213769,22.2214695,0.0,0.032677501,6.714213769
2019-07-19,18.41698729,0.038453751,6.714213769,1.659323259,22.2214695,0.0446325,6.714213769
2019-07-20,0.0,0.04706,6.714213769,18.41698729,1.659323259,0.038453751,6.714213769
2019-07-21,10.44907063,0.03946125,6.714213769,0.0,18.41698729,0.04706,6.714213769
2019-07-22,15.31559505,0.04668125,6.714213769,10.44907063,0.0,0.03946125,6.714213769
2019-07-23,6.626831838,0.082366251,6.714213769,15.31559505,10.44907063,0.04668125,6.714213769
2019-07-24,0.0,0.05354875,6.714213769,6.626831838,15.31559505,0.082366251,6.714213769
2019-07-25,1.772253826,0.05770875,6.714213769,0.0,6.626831838,0.05354875,6.714213769
2019-07-26,21.32901347,0.083750001,6.714213769,1.772253826,0.0,0.05770875,6.714213769
2019-07-27,4.789233334,0.069335001,6.714213769,21.32901347,1.772253826,0.083750001,6.714213769
2019-07-28,4.507537321,0.08274,6.714213769,4.789233334,21.32901347,0.069335001,6.714213769
2019-07-29,3.291720556,0.07897375,6.714213769,4.507537321,4.789233334,0.08274,6.714213769
2019-07-30,10.19511806,0.08316625,6.714213769,3.291720556,4.507537321,0.07897375,6.714213769
2019-07-31,0.0,0.085432501,6.714213769,10.19511806,3.291720556,0.08316625,6.714213769
2019-08-01,7.542697317,0.093618751,6.714213769,0.0,10.19511806,0.085432501,6.714213769
2019-08-02,2.351416666,0.09431125,6.714213769,7.542697317,0.0,0.093618751,6.714213769
2019-08-03,0.0,0.08921875,6.714213769,2.351416666,7.542697317,0.09431125,6.714213769
2019-08-04,1.906547694,0.10789375,6.714213769,0.0,2.351416666,0.08921875,6.714213769
2019-08-05,0.027931128,0.094026251,6.714213769,1.906547694,0.0,0.10789375,6.714213769
2019-08-06,0.724635626,0.096877501,6.714213769,0.027931128,1.906547694,0.094026251,6.714213769
2019-08-07,1.305411061,0.09662375,6.714213769,0.724635626,0.027931128,0.096877501,6.714213769
2019-08-08,0.0,0.103752501,6.714213769,1.305411061,0.724635626,0.09662375,6.714213769
2019-08-09,0.0,0.09548,6.714213769,0.0,1.305411061,0.103752501,6.714213769
2019-08-10,0.015282328,0.094926251,6.714213769,0.0,0.0,0.09548,6.714213769
2019-08-11,0.0,0.09462625,6.714213769,0.015282328,0.0,0.094926251,6.714213769
2019-08-12,0.589587381,0.108215001,6.714213769,0.0,0.015282328,0.09462625,6.714213769
2019-08-13,1.383673032,0.09677375,6.714213769,0.589587381,0.0,0.108215001,6.714213769
2019-08-14,7.206990809,0.197150003,6.714213769,1.383673032,0.589587381,0.09677375,6.714213769
2019-08-15,0.0,0.13043375,6.714213769,7.206990809,1.383673032,0.197150003,6.714213769
2019-08-16,10.61545865,0.125441249,6.714213769,0.0,7.206990809,0.13043375,6.714213769
2019-08-17,24.56702845,0.1892625,6.714213769,10.61545865,0.0,0.125441249,6.714213769
2019-08-18,17.1076365,0.171691248,6.714213769,24.56702845,10.61545865,0.1892625,6.714213769
2019-08-19,0.266068858,0.190089999,6.714213769,17.1076365,24.56702845,0.171691248,6.714213769
2019-08-20,10.44669594,0.209534999,6.714213769,0.266068858,17.1076365,0.190089999,6.714213769
2019-08-21,3.872739212,0.207898749,6.714213769,10.44669594,0.266068858,0.209534999,6.714213769
2019-08-22,8.17239753,0.203301249,6.714213769,3.872739212,10.44669594,0.207898749,6.714213769
2019-08-23,0.785479865,0.195680001,6.714213769,8.17239753,3.872739212,0.203301249,6.714213769
2019-08-24,5.504595842,0.183181249,6.714213769,0.785479865,8.17239753,0.195680001,6.714213769
2019-08-25,0.0,0.171879999,6.714213769,5.504595842,0.785479865,0.183181249,6.714213769
2019-08-26,0.0,0.161571251,6.714213769,0.0,5.504595842,0.171879999,6.714213769
2019-08-27,0.0,0.162801249,6.714213769,0.0,0.0,0.161571251,6.714213769
2019-08-28,3.573404943,0.150447501,6.714213769,0.0,0.0,0.162801249,6.714213769
2019-08-29,0.0,0.142296249,6.714213769,3.573404943,0.0,0.150447501,6.714213769
2019-08-30,5.337350893,0.141032499,6.714213769,0.0,3.573404943,0.142296249,6.714213769
2019-08-31,11.39156071,0.193730001,6.714213769,5.337350893,0.0,0.141032499,6.714213769
2019-09-01,9.737608445,0.154851251,6.714213769,11.39156071,5.337350893,0.193730001,6.714213769
2019-09-02,12.43292507,0.255263751,6.714213769,9.737608445,11.39156071,0.154851251,6.714213769
2019-09-03,10.35843002,0.176829999,6.714213769,12.43292507,9.737608445,0.255263751,6.714213769
2019-09-04,9.022107703,0.211319998,6.714213769,10.35843002,12.43292507,0.176829999,6.714213769
2019-09-05,0.125296253,0.205598747,6.714213769,9.022107703,10.35843002,0.211319998,6.714213769
2019-09-06,6.495298427,0.207763748,6.714213769,0.125296253,9.022107703,0.205598747,6.714213769
2019-09-07,0.0,0.196391251,6.714213769,6.495298427,0.125296253,0.207763748,6.714213769
2019-09-08,0.0,0.184933752,6.714213769,0.0,6.495298427,0.196391251,6.714213769
2019-09-09,3.331446617,0.173797501,6.714213769,0.0,0.0,0.184933752,6.714213769
2019-09-10,0.0,0.160552499,6.714213769,3.331446617,0.0,0.173797501,6.714213769
2019-09-11,21.42870444,0.172580001,6.714213769,0.0,3.331446617,0.160552499,6.714213769
2019-09-12,1.226961636,0.1489875,6.714213769,21.42870444,0.0,0.172580001,6.714213769
2019-09-13,0.0,0.153883749,6.714213769,1.226961636,21.42870444,0.1489875,6.714213769
2019-09-14,0.0,0.144337499,6.714213769,0.0,1.226961636,0.153883749,6.714213769
2019-09-15,1.676188881,0.144331249,6.714213769,0.0,0.0,0.144337499,6.714213769
