zone_id,date,rainfall_mm,soil_moisture,hf_mean,runoff_mm,hand_norm,vulnerability,flood_risk_index,flood_label
1,20210920,3.03,0.71,0.870888378598004,2.1512999999999995,0.8037741355955433,0.19622586440445666,0.4221407020933075,0
1,20210921,4.59,0.71,0.870888378598004,3.2588999999999997,0.8037741355955433,0.19622586440445666,0.6394804695076838,0
1,20210922,21.25,0.74,0.870888378598004,15.725,0.8037741355955433,0.19622586440445666,3.085651717760081,0
1,20210923,1.37,0.74,0.870888378598004,1.0138,0.8037741355955433,0.19622586440445666,0.19893378133323816,0
1,20210924,1.87,0.74,0.870888378598004,1.3838000000000001,0.8037741355955433,0.19622586440445666,0.27153735116288713,0
1,20210925,7.28,0.73,0.870888378598004,5.3144,0.8037741355955433,0.19622586440445666,1.0428227337910445,0
1,20210926,7.13,0.75,0.870888378598004,5.3475,0.8037741355955433,0.19622586440445666,1.049317809902832,0
1,20210927,0.08,0.74,0.870888378598004,0.0592,0.8037741355955433,0.19622586440445666,0.011616571172743836,0
1,20210928,2.25,0.73,0.870888378598004,1.6425,0.8037741355955433,0.19622586440445666,0.3223009822843201,0
1,20210929,1.48,0.73,0.870888378598004,1.0804,0.8037741355955433,0.19622586440445666,0.21200242390257498,0
1,20210930,3.93,0.73,0.870888378598004,2.8689,0.8037741355955433,0.19622586440445666,0.5629523823899457,0
1,20211001,2.28,0.73,0.870888378598004,1.6643999999999999,0.8037741355955433,0.19622586440445666,0.3265983287147776,0
1,20211002,5.59,0.73,0.870888378598004,4.0807,0.8037741355955433,0.19622586440445666,0.8007388848752663,0
1,20211003,4.45,0.73,0.870888378598004,3.2485,0.8037741355955433,0.19622586440445666,0.6374397205178775,0
1,20211004,4.71,0.73,0.870888378598004,3.4383,0.8037741355955433,0.19622586440445666,0.6746833895818434,0
1,20211005,37.11,0.76,0.870888378598004,28.2036,0.8037741355955433,0.19622586440445666,5.534275789317534,1
1,20211006,8.39,0.79,0.870888378598004,6.628100000000001,0.8037741355955433,0.19622586440445666,1.3006046518591794,0
1,20211007,3.17,0.79,0.870888378598004,2.5043,0.8037741355955433,0.19622586440445666,0.49140843222808084,0
1,20211008,3.81,0.78,0.870888378598004,2.9718,0.8037741355955433,0.19622586440445666,0.5831440238371643,0
1,20211009,5.3,0.78,0.870888378598004,4.134,0.8037741355955433,0.19622586440445666,0.8111977234480239,0
1,20211010,9.41,0.79,0.870888378598004,7.4339,0.8037741355955433,0.19622586440445666,1.4587234533962905,0
1,20211011,4.31,0.8,0.870888378598004,3.448,0.8037741355955433,0.19622586440445666,0.6765867804665666,0
1,20211012,4.16,0.79,0.870888378598004,3.2864000000000004,0.8037741355955433,0.19622586440445666,0.6448766807788064,0
1,20211013,6.49,0.8,0.870888378598004,5.192,0.8037741355955433,0.19622586440445666,1.018804687987939,0
1,20211014,0.24,0.79,0.870888378598004,0.1896,0.8037741355955433,0.19622586440445666,0.037204423891084984,0
1,20211015,2.84,0.79,0.870888378598004,2.2436,0.8037741355955433,0.19622586440445666,0.4402523493778389,0
1,20211016,1.62,0.79,0.870888378598004,1.2798,0.8037741355955433,0.19622586440445666,0.2511298612648237,0
1,20211017,3.02,0.79,0.870888378598004,2.3858,0.8037741355955433,0.19622586440445666,0.4681556672961527,0
1,20211018,0.37,0.79,0.870888378598004,0.2923,0.8037741355955433,0.19622586440445666,0.057356820165422685,0
1,20211019,3.3,0.78,0.870888378598004,2.574,0.8037741355955433,0.19622586440445666,0.5050853749770714,0
1,20211020,1.74,0.78,0.870888378598004,1.3572,0.8037741355955433,0.19622586440445666,0.26631774316972856,0
1,20211021,1.85,0.79,0.870888378598004,1.4615000000000002,0.8037741355955433,0.19622586440445666,0.2867841008271135,0
1,20211022,0.51,0.78,0.870888378598004,0.39780000000000004,0.8037741355955433,0.19622586440445666,0.07805864886009287,0
1,20211023,0.54,0.78,0.870888378598004,0.4212,0.8037741355955433,0.19622586440445666,0.08265033408715715,0
1,20211024,5.98,0.78,0.870888378598004,4.6644000000000005,0.8037741355955433,0.19622586440445666,0.9152759219281478,0
1,20211025,0.93,0.78,0.870888378598004,0.7254,0.8037741355955433,0.19622586440445666,0.14234224203899287,0
1,20211026,0.98,0.77,0.870888378598004,0.7546,0.8037741355955433,0.19622586440445666,0.148072037279603,0
